country,region,sub_region,county,measure,year,value
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Lakosságtól elszállított összes hulladék,2011,88368
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Lakosságtól elszállított összes hulladék,2012,85149
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Lakosságtól elszállított összes hulladék,2013,85149
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Lakosságtól elszállított összes hulladék,2006,57177
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Lakosságtól elszállított összes hulladék,2007,60074
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Lakosságtól elszállított összes hulladék,2008,56678
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Lakosságtól elszállított összes hulladék,2009,54704
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Lakosságtól elszállított összes hulladék,2010,53651
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Lakosságtól elszállított összes hulladék,2011,53195
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Lakosságtól elszállított összes hulladék,2012,49602
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Lakosságtól elszállított összes hulladék,2013,49602
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Lakosságtól elszállított összes hulladék,2006,70958
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Lakosságtól elszállított összes hulladék,2007,68328
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Lakosságtól elszállított összes hulladék,2008,69141
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Lakosságtól elszállított összes hulladék,2009,70196
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Lakosságtól elszállított összes hulladék,2010,66731
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Lakosságtól elszállított összes hulladék,2011,57353
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Lakosságtól elszállított összes hulladék,2012,56992
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Lakosságtól elszállított összes hulladék,2013,56992
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Lakosságtól elszállított összes hulladék,2006,135393
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Lakosságtól elszállított összes hulladék,2007,136198
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Lakosságtól elszállított összes hulladék,2008,142620
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Lakosságtól elszállított összes hulladék,2009,113372
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Lakosságtól elszállított összes hulladék,2010,100835
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Lakosságtól elszállított összes hulladék,2011,90372
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Lakosságtól elszállított összes hulladék,2012,97343
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Lakosságtól elszállított összes hulladék,2013,97343
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Lakosságtól elszállított összes hulladék,2006,106712
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Lakosságtól elszállított összes hulladék,2007,119936
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Lakosságtól elszállított összes hulladék,2008,105862
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Lakosságtól elszállított összes hulladék,2009,91291
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Lakosságtól elszállított összes hulladék,2010,81132
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Lakosságtól elszállított összes hulladék,2011,67928
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Lakosságtól elszállított összes hulladék,2012,68727
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Lakosságtól elszállított összes hulladék,2013,68727
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Lakosságtól elszállított összes hulladék,2006,67864
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Lakosságtól elszállított összes hulladék,2007,74052
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Lakosságtól elszállított összes hulladék,2008,60848
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Lakosságtól elszállított összes hulladék,2009,60795
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Lakosságtól elszállított összes hulladék,2010,60882
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Lakosságtól elszállított összes hulladék,2011,59734
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Lakosságtól elszállított összes hulladék,2012,54473
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Lakosságtól elszállított összes hulladék,2013,54473
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Lakosságtól elszállított összes hulladék,2006,182187
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Lakosságtól elszállított összes hulladék,2007,191602
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Lakosságtól elszállított összes hulladék,2008,162962
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Lakosságtól elszállított összes hulladék,2009,166996
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Lakosságtól elszállított összes hulladék,2010,159058
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Lakosságtól elszállított összes hulladék,2011,155331
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Lakosságtól elszállított összes hulladék,2012,144265
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Lakosságtól elszállított összes hulladék,2013,144265
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Lakosságtól elszállított összes hulladék,2006,74380
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Lakosságtól elszállított összes hulladék,2007,80394
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Lakosságtól elszállított összes hulladék,2008,76806
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Lakosságtól elszállított összes hulladék,2009,76490
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Lakosságtól elszállított összes hulladék,2010,69315
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Lakosságtól elszállított összes hulladék,2011,70870
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Lakosságtól elszállított összes hulladék,2012,67520
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Lakosságtól elszállított összes hulladék,2013,67520
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Lakosságtól elszállított összes hulladék,2006,58681
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Lakosságtól elszállított összes hulladék,2007,61004
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Lakosságtól elszállított összes hulladék,2008,52413
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Lakosságtól elszállított összes hulladék,2009,54642
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Lakosságtól elszállított összes hulladék,2010,51212
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Lakosságtól elszállított összes hulladék,2011,44451
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Lakosságtól elszállított összes hulladék,2012,42151
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Lakosságtól elszállított összes hulladék,2013,42151
Magyarország,Alföld és Észak,Észak-Alföld,Hajdú-Bihar,Lakosságtól elszállított összes hulladék,2006,118937
Magyarország,Alföld és Észak,Észak-Alföld,Hajdú-Bihar,Lakosságtól elszállított összes hulladék,2007,124136
Magyarország,Alföld és Észak,Észak-Alföld,Hajdú-Bihar,Lakosságtól elszállított összes hulladék,2008,128760
Magyarország,Alföld és Észak,Észak-Alföld,Hajdú-Bihar,Lakosságtól elszállított összes hulladék,2009,129352
Magyarország,Alföld és Észak,Észak-Alföld,Hajdú-Bihar,Lakosságtól elszállított összes hulladék,2010,124840
Magyarország,Alföld és Észak,Észak-Alföld,Hajdú-Bihar,Lakosságtól elszállított összes hulladék,2011,126917
Magyarország,Alföld és Észak,Észak-Alföld,Hajdú-Bihar,Lakosságtól elszállított összes hulladék,2012,117332
Magyarország,Alföld és Észak,Észak-Alföld,Hajdú-Bihar,Lakosságtól elszállított összes hulladék,2013,117332
Magyarország,Alföld és Észak,Észak-Alföld,Jász-Nagykun-Szolnok,Lakosságtól elszállított összes hulladék,2006,98294
Magyarország,Alföld és Észak,Észak-Alföld,Jász-Nagykun-Szolnok,Lakosságtól elszállított összes hulladék,2007,98708
Magyarország,Alföld és Észak,Észak-Alföld,Jász-Nagykun-Szolnok,Lakosságtól elszállított összes hulladék,2008,92204
Magyarország,Alföld és Észak,Észak-Alföld,Jász-Nagykun-Szolnok,Lakosságtól elszállított összes hulladék,2009,92593
Magyarország,Alföld és Észak,Észak-Alföld,Jász-Nagykun-Szolnok,Lakosságtól elszállított összes hulladék,2010,90399
Magyarország,Alföld és Észak,Észak-Alföld,Jász-Nagykun-Szolnok,Lakosságtól elszállított összes hulladék,2011,86949
Magyarország,Alföld és Észak,Észak-Alföld,Jász-Nagykun-Szolnok,Lakosságtól elszállított összes hulladék,2012,86486
Magyarország,Alföld és Észak,Észak-Alföld,Jász-Nagykun-Szolnok,Lakosságtól elszállított összes hulladék,2013,86486
Magyarország,Alföld és Észak,Észak-Alföld,Szabolcs-Szatmár-Bereg,Lakosságtól elszállított összes hulladék,2006,132968
Magyarország,Alföld és Észak,Észak-Alföld,Szabolcs-Szatmár-Bereg,Lakosságtól elszállított összes hulladék,2007,142167
Magyarország,Alföld és Észak,Észak-Alföld,Szabolcs-Szatmár-Bereg,Lakosságtól elszállított összes hulladék,2008,132663
Magyarország,Alföld és Észak,Észak-Alföld,Szabolcs-Szatmár-Bereg,Lakosságtól elszállított összes hulladék,2009,127294
Magyarország,Alföld és Észak,Észak-Alföld,Szabolcs-Szatmár-Bereg,Lakosságtól elszállított összes hulladék,2010,114165
Magyarország,Alföld és Észak,Észak-Alföld,Szabolcs-Szatmár-Bereg,Lakosságtól elszállított összes hulladék,2011,104928
Magyarország,Alföld és Észak,Észak-Alföld,Szabolcs-Szatmár-Bereg,Lakosságtól elszállított összes hulladék,2012,102938
Magyarország,Alföld és Észak,Észak-Alföld,Szabolcs-Szatmár-Bereg,Lakosságtól elszállított összes hulladék,2013,102938
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Lakosságtól elszállított összes hulladék,2006,154392
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Lakosságtól elszállított összes hulladék,2007,160200
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Lakosságtól elszállított összes hulladék,2008,126397
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Lakosságtól elszállított összes hulladék,2009,123732
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Lakosságtól elszállított összes hulladék,2010,119203
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Lakosságtól elszállított összes hulladék,2011,113707
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Lakosságtól elszállított összes hulladék,2012,105028
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Lakosságtól elszállított összes hulladék,2013,105028
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Lakosságtól elszállított összes hulladék,2006,85599
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Lakosságtól elszállított összes hulladék,2007,88523
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Lakosságtól elszállított összes hulladék,2008,82579
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Lakosságtól elszállított összes hulladék,2009,79368
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Lakosságtól elszállított összes hulladék,2010,80260
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Lakosságtól elszállított összes hulladék,2011,78121
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Lakosságtól elszállított összes hulladék,2012,76197
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Lakosságtól elszállított összes hulladék,2013,76197
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Lakosságtól elszállított összes hulladék,2006,108914
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Lakosságtól elszállított összes hulladék,2007,94450
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Lakosságtól elszállított összes hulladék,2008,94438
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Lakosságtól elszállított összes hulladék,2009,91871
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Lakosságtól elszállított összes hulladék,2010,93925
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Lakosságtól elszállított összes hulladék,2011,88416
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Lakosságtól elszállított összes hulladék,2012,88166
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Lakosságtól elszállított összes hulladék,2013,88166
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl szelektív gyüjtéssel elszállított hulladék,2006,0
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl szelektív gyüjtéssel elszállított hulladék,2007,11808
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl szelektív gyüjtéssel elszállított hulladék,2008,15789
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl szelektív gyüjtéssel elszállított hulladék,2009,20706
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl szelektív gyüjtéssel elszállított hulladék,2010,17763
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl szelektív gyüjtéssel elszállított hulladék,2011,27955
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl szelektív gyüjtéssel elszállított hulladék,2012,26688
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl szelektív gyüjtéssel elszállított hulladék,2013,26688
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl szelektív gyüjtéssel elszállított hulladék,2006,9847
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl szelektív gyüjtéssel elszállított hulladék,2007,7958
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl szelektív gyüjtéssel elszállított hulladék,2008,13399
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl szelektív gyüjtéssel elszállított hulladék,2009,18370
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl szelektív gyüjtéssel elszállított hulladék,2010,18645
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl szelektív gyüjtéssel elszállított hulladék,2011,25190
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl szelektív gyüjtéssel elszállított hulladék,2012,19925
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl szelektív gyüjtéssel elszállított hulladék,2013,19925
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl szelektív gyüjtéssel elszállított hulladék,2006,7
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl szelektív gyüjtéssel elszállított hulladék,2007,150
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl szelektív gyüjtéssel elszállított hulladék,2008,1806
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl szelektív gyüjtéssel elszállított hulladék,2009,2648
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl szelektív gyüjtéssel elszállított hulladék,2010,4223
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl szelektív gyüjtéssel elszállított hulladék,2011,4596
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl szelektív gyüjtéssel elszállított hulladék,2012,5796
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl szelektív gyüjtéssel elszállított hulladék,2013,5796
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl szelektív gyüjtéssel elszállított hulladék,2006,0
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl szelektív gyüjtéssel elszállított hulladék,2007,143
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl szelektív gyüjtéssel elszállított hulladék,2008,0
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl szelektív gyüjtéssel elszállított hulladék,2009,1077
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl szelektív gyüjtéssel elszállított hulladék,2010,933
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl szelektív gyüjtéssel elszállított hulladék,2011,804
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl szelektív gyüjtéssel elszállított hulladék,2012,838
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl szelektív gyüjtéssel elszállított hulladék,2013,838
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl szelektív gyüjtéssel elszállított hulladék,2006,215
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl szelektív gyüjtéssel elszállított hulladék,2007,679
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl szelektív gyüjtéssel elszállított hulladék,2008,309
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl szelektív gyüjtéssel elszállított hulladék,2009,2347
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl szelektív gyüjtéssel elszállított hulladék,2010,1219
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl szelektív gyüjtéssel elszállított hulladék,2011,1617
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl szelektív gyüjtéssel elszállított hulladék,2012,1558
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl szelektív gyüjtéssel elszállított hulladék,2013,1558
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl szelektív gyüjtéssel elszállított hulladék,2006,0
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl szelektív gyüjtéssel elszállított hulladék,2007,0
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl szelektív gyüjtéssel elszállított hulladék,2008,205
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl szelektív gyüjtéssel elszállított hulladék,2009,13947
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl szelektív gyüjtéssel elszállított hulladék,2010,9529
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl szelektív gyüjtéssel elszállított hulladék,2011,10411
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl szelektív gyüjtéssel elszállított hulladék,2012,7466
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl szelektív gyüjtéssel elszállított hulladék,2013,7466
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl szelektív gyüjtéssel elszállított hulladék,2006,2398
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl szelektív gyüjtéssel elszállított hulladék,2007,2261
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl szelektív gyüjtéssel elszállított hulladék,2008,2915
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl szelektív gyüjtéssel elszállított hulladék,2009,828
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl szelektív gyüjtéssel elszállított hulladék,2010,1470
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl szelektív gyüjtéssel elszállított hulladék,2011,2295
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl szelektív gyüjtéssel elszállított hulladék,2012,3006
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl szelektív gyüjtéssel elszállított hulladék,2013,3006
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl szelektív gyüjtéssel elszállított hulladék,2006,1610
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl szelektív gyüjtéssel elszállított hulladék,2007,800
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl szelektív gyüjtéssel elszállított hulladék,2008,3844
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl szelektív gyüjtéssel elszállított hulladék,2009,6178
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl szelektív gyüjtéssel elszállított hulladék,2010,5100
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl szelektív gyüjtéssel elszállított hulladék,2011,5499
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl szelektív gyüjtéssel elszállított hulladék,2012,5903
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl szelektív gyüjtéssel elszállított hulladék,2013,5903
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl szelektív gyüjtéssel elszállított hulladék,2006,159
